learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes)
1493800.0,79.8409,3.848889785427587E-6,1493800.0,83.5,67.00026399788801,65.11627906976743,64.818763326226,1493800.0,96680.0
1493900.0,79.843888,3.848964518848793E-6,1493900.0,82.8,65.58940153567298,64.60905349794238,64.09185803757828,1493900.0,96680.0
1494000.0,79.847483,3.849054434059381E-6,1494000.0,82.5,64.98879641485274,63.46555323590813,63.91752577319587,1494000.0,96680.0
1494100.0,79.850841,3.84913842161909E-6,1494100.0,81.6,63.209271263641554,62.061855670103085,63.12625250501001,1494100.0,96680.0
1494200.0,79.854036,3.849218471215817E-6,1494200.0,84.0,67.99078134502736,67.280163599182,68.31683168316832,1494200.0,96848.0
1494300.0,79.857133,3.849296200058099E-6,1494300.0,85.39999999999999,70.80105116215816,70.02053388090349,70.91633466135457,1494300.0,97016.0
1494400.0,79.860374,3.849377543028017E-6,1494400.0,87.1,74.20103195872166,73.4020618556701,73.78048780487805,1494400.0,97016.0
1494500.0,79.863626,3.849459444752157E-6,1494500.0,87.4,74.7975805677345,74.4421906693712,74.54545454545455,1494500.0,97352.0
1494600.0,79.86682,3.849539885744439E-6,1494600.0,87.3,74.59308932029512,74.95069033530572,73.86831275720165,1494600.0,97352.0
1494700.0,79.869976,3.8496193697055046E-6,1494700.0,87.2,74.39590334453513,75.24177949709865,73.44398340248962,1494700.0,97352.0
1494800.0,79.87363,3.849711395812518E-6,1494800.0,87.2,74.40174068163364,75.14563106796116,73.6082474226804,1494800.0,97352.0
1494900.0,79.876779,3.849790703478359E-6,1494900.0,87.1,74.19834869431642,74.60629921259843,73.72708757637474,1494900.0,97352.0
1495000.0,79.880989,3.849895625907087E-6,1495000.0,87.5,74.98378949559314,75.39370078740157,74.22680412371135,1495000.0,96336.0
1495100.0,79.884889,3.850000264344517E-6,1495100.0,86.7,73.40148951658708,74.07407407407408,72.63374485596708,1495100.0,103712.0
1495200.0,79.888312,3.850092551004542E-6,1495200.0,86.5,72.99827188940093,73.6328125,71.75732217573221,1495200.0,104216.0
1495300.0,79.891654,3.850183089590722E-6,1495300.0,85.9,71.77855169929146,72.67441860465115,70.68607068607068,1495300.0,104720.0
1495400.0,79.895118,3.850276933295846E-6,1495400.0,85.3,70.58847068050676,71.34502923976608,69.75308641975309,1495400.0,104720.0
1495500.0,79.899007,3.850382628780259E-6,1495500.0,85.39999999999999,70.79018550232878,71.08910891089108,69.9588477366255,1495500.0,105056.0
1495600.0,79.903388,3.8505018862771366E-6,1495600.0,85.3,70.60023519811841,70.54108216432866,70.54108216432866,1495600.0,105224.0
1495700.0,79.907164,3.850604838863416E-6,1495700.0,85.1,70.1985695313375,69.65376782077392,70.55335968379445,1495700.0,105392.0
1495800.0,79.910735,3.8507023573294156E-6,1495800.0,85.39999999999999,70.79894876215543,70.32520325203252,70.62374245472837,1495800.0,105560.0
1495900.0,79.914349,3.8508012071293134E-6,1495900.0,85.3,70.59976479811839,69.69072164948453,70.061099796334,1495900.0,105728.0
1496000.0,79.919292,3.85094325152742E-6,1496000.0,84.7,69.39755180414431,69.02834008097165,69.21529175050301,1496000.0,111080.0
1496100.0,79.923522,3.8510659098769935E-6,1496100.0,85.5,70.99373464668368,70.16460905349794,70.2258726899384,1496100.0,112088.0
1496200.0,79.927794,3.851190528784763E-6,1496200.0,85.1,70.19952319237107,68.69747899159663,69.34156378600822,1496200.0,112760.0
1496300.0,79.931588,3.851301533697782E-6,1496300.0,85.6,71.19827189631378,69.42675159235668,70.85020242914979,1496300.0,113096.0
1496400.0,79.935485,3.851415890927104E-6,1496400.0,85.3,70.58705830565448,68.25053995680345,70.18255578093306,1496400.0,113432.0
1496500.0,79.940445,3.851560353711235E-6,1496500.0,85.2,70.39751339112486,68.10344827586206,70.04048582995951,1496500.0,112584.0
1496600.0,79.944923,3.851698933545902E-6,1496600.0,84.2,68.39658683137777,66.23931623931622,67.68916155419222,1496600.0,119624.0
1496700.0,79.951676,3.851919908831919E-6,1496700.0,83.3,66.5983967230427,64.54352441613587,66.12576064908721,1496700.0,126488.0
1496800.0,79.956515,3.852079725362762E-6,1496800.0,81.8,63.58674557538942,60.691144708423316,62.93279022403257,1496800.0,127664.0
1496900.0,79.960601,3.852214672737225E-6,1496900.0,81.69999999999999,63.389749129756325,61.06382978723403,62.268041237113394,1496900.0,127664.0
1497000.0,79.965515,3.852377606988355E-6,1497000.0,81.6,63.172452994840135,60.93418259023353,61.506276150627606,1497000.0,128168.0
1497100.0,79.970911,3.852557226545683E-6,1497100.0,81.5,63.006214955887394,61.297071129707106,62.167689161554186,1497100.0,128672.0
1497200.0,79.97553,3.8527109816856565E-6,1497200.0,81.5,62.99200627335504,62.01232032854208,61.69772256728777,1497200.0,128672.0
1497300.0,79.979779,3.852852789774112E-6,1497300.0,80.7,61.40000000000001,60.85192697768763,59.62343096234311,1497300.0,129008.0
1497400.0,79.985527,3.853045375634801E-6,1497400.0,80.60000000000001,61.22094069202632,62.03522504892369,59.75103734439835,1497400.0,129512.0
1497500.0,79.990239,3.8532034552656E-6,1497500.0,80.10000000000001,60.21050442683132,61.43410852713179,58.10526315789475,1497500.0,129680.0
1497600.0,79.994396,3.853343457596158E-6,1497600.0,81.3,62.64393073745275,63.54775828460038,60.796645702306066,1497600.0,130184.0
1497700.0,79.998974,3.853497837624605E-6,1497700.0,81.8,63.616299897645845,64.66019417475727,61.44067796610169,1497700.0,130352.0
1497800.0,80.003417,3.853647665162042E-6,1497800.0,83.0,66.01305098842045,66.99029126213591,64.87603305785123,1497800.0,130352.0
1497900.0,80.007976,3.853801602611514E-6,1497900.0,83.1,66.20216306156405,67.31141199226305,65.08264462809916,1497900.0,130520.0
1498000.0,80.012353,3.853949584950578E-6,1498000.0,83.3,66.60641156897876,67.57281553398057,65.49586776859503,1498000.0,130688.0
1498100.0,80.016692,3.854096471125041E-6,1498100.0,83.8,67.57081373235913,68.48249027237352,65.89473684210525,1498100.0,130856.0
1498200.0,80.021367,3.854254731753209E-6,1498200.0,83.8,67.568866111467,68.90595009596929,65.96638655462183,1498200.0,130856.0
1498300.0,80.027822,3.854473249903972E-6,1498300.0,85.0,69.91335044929397,70.76023391812866,68.08510638297872,1498300.0,130856.0
1498400.0,80.033089,3.854652009062044E-6,1498400.0,85.2,70.26261327332276,70.80867850098619,68.30835117773019,1498400.0,131192.0
1498500.0,80.037515,3.854802417492276E-6,1498500.0,85.3,70.50585468816462,70.061099796334,69.31106471816283,1498500.0,131360.0
1498600.0,80.042077,3.854957645872804E-6,1498600.0,85.7,71.29874196164067,71.05263157894737,70.14613778705636,1498600.0,131528.0
1498700.0,80.04632,3.855102019835666E-6,1498700.0,86.6,73.15393214756521,73.09236947791165,72.48459958932239,1498700.0,131528.0
1498800.0,80.051021,3.855262386511172E-6,1498800.0,86.2,72.3787869083456,72.72727272727273,72.06477732793523,1498800.0,131864.0
1498900.0,80.055958,3.855431018498612E-6,1498900.0,86.0,71.99092505971934,72.76264591439688,71.83098591549295,1498900.0,132032.0
1499000.0,80.0614,3.855616899656328E-6,1499000.0,85.7,71.41509283098524,71.7948717948718,70.81632653061224,1499000.0,132032.0
1499100.0,80.065996,3.855773884184234E-6,1499100.0,86.0,72.01209077678442,72.05588822355288,71.48676171079428,1499100.0,132032.0
1499200.0,80.070529,3.855928913847429E-6,1499200.0,86.7,73.40638246820762,73.18548387096774,73.34669338677354,1499200.0,132200.0
1499300.0,80.076203,3.856122965978241E-6,1499300.0,86.4,72.8092448567487,72.74549098196393,73.74517374517374,1499300.0,132200.0
1499400.0,80.081011,3.856287400705937E-6,1499400.0,86.0,71.9883471524154,72.0,72.70955165692008,1499400.0,132200.0
1499500.0,80.085307,3.856434324913544E-6,1499500.0,85.8,71.5400063333507,72.42718446601941,71.25506072874494,1499500.0,132200.0
1499600.0,80.090406,3.856608711909492E-6,1499600.0,86.0,71.95119507943821,72.44094488188976,71.77419354838709,1499600.0,132200.0
1499700.0,80.094748,3.856757586749467E-6,1499700.0,85.8,71.55858930602957,72.04724409448818,70.84188911704312,1499700.0,132536.0
1499800.0,80.099248,3.856911878960404E-6,1499800.0,86.1,72.17996957809622,72.47524752475248,70.67510548523205,1499800.0,132536.0
1499900.0,80.10367,3.857063496773017E-6,1499900.0,86.8,73.5698696514026,73.38709677419355,72.38493723849372,1499900.0,132536.0
1500000.0,80.108274,3.8572215549461436E-6,1500000.0,86.8,73.5984159049543,73.49397590361446,73.33333333333333,1500000.0,132704.0
1500100.0,80.112895,3.857380397576414E-6,1500100.0,86.3,72.59539602653246,72.76341948310139,72.92490118577075,1500100.0,132872.0
1500200.0,80.118748,3.8575815890750015E-6,1500200.0,86.4,72.7992383786746,72.74549098196393,73.06930693069307,1500200.0,132872.0
1500300.0,80.125352,3.85780859550874E-6,1500300.0,86.4,72.79902076474754,72.58064516129032,72.58064516129032,1500300.0,132872.0
1500400.0,80.130178,3.857974484825703E-6,1500400.0,86.9,73.7987423396323,73.69477911646585,73.85229540918164,1500400.0,132872.0
1500500.0,80.13553,3.858158687516623E-6,1500500.0,87.9,75.78934731281764,75.60483870967742,76.64092664092664,1500500.0,133040.0
1500600.0,80.141657,3.85836956380348E-6,1500600.0,87.8,75.59560720929768,75.40322580645162,76.53846153846155,1500600.0,133040.0
1500700.0,80.147085,3.858556382227678E-6,1500700.0,87.8,75.59853591215473,74.84536082474227,76.80608365019012,1500700.0,133040.0
1500800.0,80.151718,3.858715838705075E-6,1500800.0,87.7,75.39606337013922,75.15151515151514,76.48183556405354,1500800.0,133040.0
1500900.0,80.156541,3.85888183451567E-6,1500900.0,87.5,74.99339825713989,74.8995983935743,76.19047619047619,1500900.0,133040.0
1501000.0,80.160894,3.859031654080986E-6,1501000.0,88.3,76.58988683111104,76.50602409638554,77.32558139534885,1501000.0,133040.0
1501100.0,80.165308,3.859183573116434E-6,1501100.0,88.8,77.56491152161982,77.46478873239437,77.82178217821783,1501100.0,133040.0
1501200.0,80.17131,3.8593901472103985E-6,1501200.0,88.9,77.7281957029463,77.48478701825559,77.48478701825559,1501200.0,133040.0
1501300.0,80.176309,3.859562417773726E-6,1501300.0,88.4,76.72318651550115,76.27811860940696,76.32653061224491,1501300.0,133208.0
1501400.0,80.180608,3.8597107524755824E-6,1501400.0,88.0,75.89741941703892,75.0,75.65922920892496,1501400.0,133376.0
1501500.0,80.185183,3.859868610410217E-6,1501500.0,87.1,74.11198073449728,73.01255230125523,73.51129363449692,1501500.0,133376.0
1501600.0,80.189672,3.860023500960724E-6,1501600.0,86.2,72.30039221038855,71.18997912317327,71.36929460580913,1501600.0,133376.0
1501700.0,80.194012,3.860173438969575E-6,1501700.0,86.1,72.15344055260395,71.63265306122449,71.3991769547325,1501700.0,133544.0
1501800.0,80.198258,3.86032031401163E-6,1501800.0,86.6,73.14812217203637,72.37113402061856,72.65306122448979,1501800.0,133712.0
1501900.0,80.202653,3.860472343170798E-6,1501900.0,87.3,74.54399679294448,73.65145228215766,73.92197125256673,1501900.0,133712.0
1502000.0,80.208886,3.860687951304836E-6,1502000.0,86.3,72.59079050560987,71.45833333333333,72.21095334685597,1502000.0,133712.0
1502100.0,80.21359,3.860850669203523E-6,1502100.0,86.1,72.19666359963196,70.79831932773108,72.03219315895372,1502100.0,133712.0
1502200.0,80.218283,3.8610132105627715E-6,1502200.0,85.9,71.80406021532899,70.92783505154638,72.18934911242604,1502200.0,133880.0
1502300.0,80.223373,3.861189501958164E-6,1502300.0,86.0,72.00492713282462,71.19341563786008,72.16699801192843,1502300.0,133880.0
1502400.0,80.228664,3.8613727549587575E-6,1502400.0,86.4,72.80478635760106,71.66666666666667,72.8,1502400.0,133880.0
1502500.0,80.233083,3.861525806368628E-6,1502500.0,86.3,72.6046024267923,71.45833333333333,72.70916334661355,1502500.0,133880.0
1502600.0,80.240287,3.861785916452181E-6,1502600.0,86.7,73.40638246820762,72.74590163934425,73.13131313131312,1502600.0,139568.0
1502700.0,80.245095,3.861960142633556E-6,1502700.0,86.3,72.6,71.1578947368421,71.69421487603306,1502700.0,140072.0
1502800.0,80.249318,3.862113353868728E-6,1502800.0,85.8,71.60919861964723,69.78723404255318,70.35490605427974,1502800.0,140240.0
1502900.0,80.255278,3.862330360886526E-6,1502900.0,85.39999999999999,70.80408742776011,69.26315789473684,69.77225672877846,1502900.0,140744.0
1503000.0,80.260771,3.86253036416652E-6,1503000.0,85.8,71.60102236319491,70.66115702479338,70.60041407867494,1503000.0,140744.0
1503100.0,80.266505,3.862747829125976E-6,1503100.0,84.5,68.99975199801598,68.4959349593496,67.97520661157024,1503100.0,146600.0
1503200.0,80.273165,3.8630018603967186E-6,1503200.0,84.0,68.0,67.280163599182,66.3157894736842,1503200.0,147440.0
1503300.0,80.279342,3.863238542531089E-6,1503300.0,83.1,66.19053334933781,65.65040650406503,64.71816283924842,1503300.0,148112.0
1503400.0,80.284011,3.863417443111528E-6,1503400.0,82.8,65.6,65.73705179282868,64.01673640167364,1503400.0,148112.0
1503500.0,80.288301,3.8635820081209035E-6,1503500.0,83.39999999999999,66.80119515697433,67.12871287128712,65.48856548856547,1503500.0,148280.0
1503600.0,80.292534,3.863744938522566E-6,1503600.0,83.8,67.58638628223854,67.0061099796334,66.45962732919254,1503600.0,148784.0
1503700.0,80.296966,3.863915721161487E-6,1503700.0,84.0,67.9537251791587,67.80684104627765,66.59707724425886,1503700.0,148952.0
1503800.0,80.301455,3.8640888953374385E-6,1503800.0,84.1,68.18345539680634,68.63905325443787,66.94386694386694,1503800.0,149120.0
1503900.0,80.305896,3.8642604108092576E-6,1503900.0,83.5,66.9894366197183,67.39130434782608,65.48117154811715,1503900.0,149288.0
1504000.0,80.31045,3.864436488368848E-6,1504000.0,83.2,66.39247191370866,66.33266533066131,64.99999999999999,1504000.0,149456.0
1504100.0,80.315024,3.86461333921592E-6,1504100.0,83.89999999999999,67.79227014483476,67.67068273092369,66.45833333333333,1504100.0,149456.0
1504200.0,80.31957,3.864789305037498E-6,1504200.0,84.2,68.36456831651448,68.08080808080807,67.08333333333333,1504200.0,149624.0
1504300.0,80.32648,3.865057076503409E-6,1504300.0,84.5,68.96350107726686,69.18489065606362,67.64091858037577,1504300.0,149792.0
1504400.0,80.332816,3.865303155471457E-6,1504400.0,85.0,69.97309589392094,70.35573122529644,69.1358024691358,1504400.0,150128.0
1504500.0,80.337641,3.865490549887624E-6,1504500.0,85.0,69.98595342620347,69.87951807228914,69.19917864476386,1504500.0,150128.0
1504600.0,80.342222,3.8656684677778746E-6,1504600.0,84.89999999999999,69.79855033041585,70.5078125,69.61770623742454,1504600.0,150128.0
1504700.0,80.346784,3.865845647741927E-6,1504700.0,84.89999999999999,69.78984938939483,70.62256809338521,69.73947895791582,1504700.0,150128.0
1504800.0,80.353717,3.866114913127892E-6,1504800.0,84.8,69.56481692836918,70.3125,69.29292929292929,1504800.0,150128.0
1504900.0,80.359989,3.866358506449798E-6,1504900.0,85.0,69.98283017886232,70.98646034816247,69.93987975951903,1504900.0,150128.0
1505000.0,80.364754,3.8665435705727065E-6,1505000.0,85.39999999999999,70.78843221915878,71.81467181467181,70.38539553752535,1505000.0,150128.0
1505100.0,80.369257,3.866718654789848E-6,1505100.0,85.7,71.39794065172693,72.5,71.05263157894737,1505100.0,150296.0
1505200.0,80.374195,3.866910867152932E-6,1505200.0,86.1,72.17729667408605,73.77358490566037,72.2554890219561,1505200.0,150464.0
1505300.0,80.378794,3.8670902836529635E-6,1505300.0,86.8,73.58647627585323,74.85714285714286,73.91304347826086,1505300.0,150800.0
1505400.0,80.383172,3.867261268761412E-6,1505400.0,86.8,73.60517338601635,74.46808510638297,73.96449704142012,1505400.0,150968.0
1505500.0,80.387611,3.867434636257165E-6,1505500.0,87.3,74.60304763428388,75.43520309477756,74.54909819639278,1505500.0,150968.0
1505600.0,80.392223,3.8676149608049855E-6,1505600.0,87.8,75.6,75.88932806324111,74.84536082474227,1505600.0,151136.0
1505700.0,80.396675,3.8677890295142E-6,1505700.0,88.4,76.79628740598497,76.93836978131213,76.47058823529413,1505700.0,151136.0
1505800.0,80.40108,3.8679614520197016E-6,1505800.0,88.2,76.3792137080631,76.11336032388664,76.35270541082164,1505800.0,151304.0
1505900.0,80.57446,3.874747970522268E-6,1505900.0,88.4,76.76496156203555,75.93360995850622,76.22950819672131,1505900.0,151304.0
1506000.0,80.57955,3.87494720560808E-6,1506000.0,89.0,77.98450108876649,77.31958762886599,77.8672032193159,1506000.0,151304.0
1506100.0,80.5844,3.875137257294513E-6,1506100.0,89.7,79.3811956504332,78.63070539419087,78.85010266940452,1506100.0,151472.0
1506200.0,80.589141,3.875323243768255E-6,1506200.0,89.9,79.7676282051282,78.8259958071279,79.26078028747435,1506200.0,151640.0
1506300.0,80.594395,3.8755293549121155E-6,1506300.0,90.2,80.37142078866832,79.41176470588236,79.71014492753625,1506300.0,151640.0
1506400.0,80.599956,3.875747509474545E-6,1506400.0,90.3,80.59021746960468,79.91718426501035,79.70711297071131,1506400.0,151640.0
1506500.0,80.605154,3.8759514237733245E-6,1506500.0,89.9,79.79466579176902,79.21810699588477,79.13223140495869,1506500.0,151640.0
1506600.0,80.611495,3.876200177249385E-6,1506600.0,89.60000000000001,79.1977533573626,78.94736842105263,79.07444668008048,1506600.0,151640.0
1506700.0,80.617708,3.876443909365259E-6,1506700.0,88.8,77.587448971424,77.64471057884231,77.00205338809035,1506700.0,151640.0
1506800.0,80.623272,3.876662181615819E-6,1506800.0,89.0,77.97824250359355,78.0,77.27272727272727,1506800.0,151640.0
1506900.0,80.630497,3.8769456138606594E-6,1506900.0,88.8,77.59139509571676,78.08219178082192,77.0961145194274,1506900.0,151640.0
1507000.0,80.636153,3.877167495213852E-6,1507000.0,87.6,75.18332319318583,76.10789980732177,74.43298969072166,1507000.0,151640.0
1507100.0,80.64123,3.877366662758082E-6,1507100.0,87.2,74.4,74.90196078431373,74.24547283702213,1507100.0,151640.0
1507200.0,80.645705,3.877542214217689E-6,1507200.0,87.2,74.39918077378476,74.90196078431373,74.5019920318725,1507200.0,151640.0
1507300.0,80.650181,3.877717999441332E-6,1507300.0,87.3,74.60060958536995,75.09803921568627,74.75149105367794,1507300.0,151808.0
1507400.0,80.654684,3.877895040739731E-6,1507400.0,87.2,74.39877114101476,74.65346534653466,74.24547283702213,1507400.0,151976.0
1507500.0,80.65934,3.878078097432014E-6,1507500.0,87.5,74.99559922546368,75.1984126984127,74.48979591836735,1507500.0,151976.0
1507600.0,80.664852,3.8782948088770006E-6,1507600.0,87.8,75.59170117840065,75.64870259481037,74.8971193415638,1507600.0,151976.0
1507700.0,80.669729,3.878486766434368E-6,1507700.0,88.0,75.99395047551984,75.51020408163265,75.15527950310559,1507700.0,152144.0
1507800.0,80.674216,3.878663568697445E-6,1507800.0,88.4,76.8,76.93836978131213,76.22950819672131,1507800.0,152312.0
1507900.0,80.678654,3.878838633085693E-6,1507900.0,88.7,77.3989151479271,77.30923694779118,77.03252032520325,1507900.0,152480.0
1508000.0,80.683107,3.879014289174218E-6,1508000.0,89.8,79.59142839992798,79.26829268292683,79.14110429447852,1508000.0,152480.0
1508100.0,80.687578,3.879190849620424E-6,1508100.0,89.7,79.39554943867876,79.44111776447106,79.1919191919192,1508100.0,152648.0
1508200.0,80.692203,3.879373491549232E-6,1508200.0,89.3,78.59982879863038,78.64271457085829,78.64271457085829,1508200.0,152648.0
1508300.0,80.696513,3.879543881401822E-6,1508300.0,89.0,78.0,78.0,78.08764940239044,1508300.0,152816.0
1508400.0,80.701006,3.879721505904766E-6,1508400.0,89.3,78.59982879863038,78.5140562248996,78.72763419483103,1508400.0,152816.0
1508500.0,80.705314,3.879891816690139E-6,1508500.0,88.9,77.8,77.88844621513944,78.01980198019803,1508500.0,152816.0
1508600.0,80.709784,3.880068726193976E-6,1508600.0,88.5,76.9974237114557,77.36220472440945,77.04590818363273,1508600.0,152984.0
1508700.0,80.715338,3.880288537241921E-6,1508700.0,89.7,79.40346021868326,79.92202729044836,79.64426877470356,1508700.0,152984.0
1508800.0,80.722314,3.880564020505785E-6,1508800.0,90.0,80.00279960805487,80.15873015873017,80.19801980198021,1508800.0,152648.0
1508900.0,80.727754,3.880778610472452E-6,1508900.0,90.4,80.80268762373268,80.72289156626506,80.72289156626506,1508900.0,152480.0
1509000.0,80.732259,3.880956317788599E-6,1509000.0,89.9,79.80339302997098,79.5131845841785,79.75951903807615,1509000.0,152480.0
1509100.0,80.736762,3.881134141919502E-6,1509100.0,89.9,79.79563585734519,79.4297352342159,79.17525773195877,1509100.0,152648.0
1509200.0,80.741034,3.881302843826501E-6,1509200.0,89.7,79.4014830932173,78.71900826446281,78.5862785862786,1509200.0,152648.0
1509300.0,80.746202,3.881507378125344E-6,1509300.0,89.9,79.80823823879858,79.26078028747435,78.95833333333334,1509300.0,152984.0
1509400.0,80.751154,3.881703363777022E-6,1509400.0,89.60000000000001,79.21105971623096,79.15831663326654,78.51239669421489,1509400.0,152984.0
1509500.0,80.755709,3.881883637331828E-6,1509500.0,89.60000000000001,79.216211355143,78.989898989899,78.24267782426779,1509500.0,152984.0
1509600.0,80.760174,3.882060348950314E-6,1509600.0,89.5,79.00923593618808,78.26086956521739,78.21576763485477,1509600.0,152984.0
1509700.0,80.7652,3.882259263305188E-6,1509700.0,87.8,75.60858577780621,74.58333333333333,75.05112474437627,1509700.0,152984.0
1509800.0,80.770097,3.882453072218005E-6,1509800.0,87.0,74.00457519476572,73.36065573770492,73.41513292433538,1509800.0,152984.0
1509900.0,80.774752,3.882637303479831E-6,1509900.0,85.9,71.79458456023556,71.68674698795179,71.57258064516128,1509900.0,152984.0
1510000.0,80.780671,3.8828788856561686E-6,1510000.0,84.7,69.38236424180327,69.58250497017893,69.15322580645162,1510000.0,157768.0
1510100.0,80.785275,3.883067673128086E-6,1510100.0,84.0,67.97322561661548,68.503937007874,67.61133603238866,1510100.0,158504.0
1510200.0,80.791466,3.883331414459054E-6,1510200.0,83.1,66.19459113458153,66.7976424361493,65.65040650406503,1510200.0,164672.0
1510300.0,80.798196,3.8836288564341646E-6,1510300.0,81.39999999999999,62.763210051530905,63.09523809523808,61.330561330561316,1510300.0,170840.0
1510400.0,80.807566,3.884054670484931E-6,1510400.0,80.10000000000001,60.14579828566852,59.470468431771906,58.79917184265011,1510400.0,175664.0
1510500.0,80.814564,3.88437451528384E-6,1510500.0,78.60000000000001,57.15629942541393,56.5922920892495,55.876288659793815,1510500.0,176672.0
1510600.0,80.82168,3.884699753293134E-6,1510600.0,77.0,54.0,53.62903225806453,53.441295546558706,1510600.0,176672.0
1510700.0,80.829573,3.885072755770124E-6,1510700.0,76.4,52.781301395352564,52.8942115768463,51.738241308793455,1510700.0,182672.0
1510800.0,80.837664,3.885455466856546E-6,1510800.0,75.3,50.57390302079497,48.7551867219917,49.385245901639344,1510800.0,182840.0
1510900.0,80.847263,3.88590909041877E-6,1510900.0,73.6,47.11623211166487,44.53781512605042,45.22821576763485,1510900.0,182672.0
1511000.0,80.856938,3.886366726033791E-6,1511000.0,73.5,46.982186014500876,43.61702127659574,46.24746450304259,1511000.0,182840.0
1511100.0,80.864471,3.886736372992798E-6,1511100.0,72.3,44.59202125106015,40.17278617710582,43.584521384928706,1511100.0,189680.0
1511200.0,80.874626,3.8872368891826806E-6,1511200.0,72.5,44.98855761998495,40.732758620689644,42.827442827442816,1511200.0,190520.0
1511300.0,80.881472,3.887574610043718E-6,1511300.0,72.6,45.20328780273183,39.912280701754376,45.199999999999996,1511300.0,190688.0
1511400.0,80.888562,3.887935680970537E-6,1511400.0,72.3,44.60443164546836,39.782608695652165,44.15322580645161,1511400.0,196856.0
1511500.0,80.893457,3.888047503857964E-6,1511500.0,73.9,47.76991547131148,43.87096774193548,47.48490945674044,1511500.0,88304.0
1511600.0,80.896001,3.888105730344011E-6,1511600.0,75.7,51.40505387439707,48.516949152542374,49.79338842975206,1511600.0,88472.0
1511700.0,80.89862,3.8881656734127835E-6,1511700.0,77.4,54.800000000000004,52.81837160751566,54.158215010141994,1511700.0,88472.0
1511800.0,80.901214,3.8882250442873145E-6,1511800.0,78.8,57.57709162947992,56.4681724845996,56.91056910569107,1511800.0,88472.0
1511900.0,80.903778,3.888283617092905E-6,1511900.0,81.5,62.91990699911809,62.01232032854208,62.626262626262616,1511900.0,88304.0
1512000.0,80.906397,3.888343446335433E-6,1512000.0,83.2,66.31038562576452,65.43209876543209,64.40677966101694,1512000.0,88304.0
1512100.0,80.908994,3.888402773003185E-6,1512100.0,85.2,70.35197019171056,69.85743380855396,69.48453608247422,1512100.0,88304.0
1512200.0,80.911683,3.888464201347269E-6,1512200.0,86.0,71.91247928545347,71.65991902834008,71.13402061855669,1512200.0,88304.0
1512300.0,80.914633,3.888531720267804E-6,1512300.0,87.4,74.68822319362303,74.9003984063745,73.52941176470587,1512300.0,88472.0
1512400.0,80.917497,3.8885972708401465E-6,1512400.0,89.2,78.31264332732246,78.52882703777337,77.54677754677755,1512400.0,88472.0
1512500.0,80.920143,3.8886579468784115E-6,1512500.0,89.3,78.54421495889312,78.42741935483872,78.02874743326488,1512500.0,88640.0
1512600.0,80.924161,3.888750084566148E-6,1512600.0,89.60000000000001,79.15321982528795,79.2,78.73210633946832,1512600.0,88640.0
1512700.0,80.928505,3.888849697835319E-6,1512700.0,89.5,78.9004099348927,78.48360655737704,78.125,1512700.0,88640.0
1512800.0,80.932167,3.8889336720046785E-6,1512800.0,89.60000000000001,79.13364499107162,78.64476386036962,78.55670103092784,1512800.0,88640.0
1512900.0,80.93521,3.889003451741806E-6,1512900.0,89.4,78.75717446371885,78.27868852459017,78.27868852459017,1512900.0,88640.0
1513000.0,80.938011,3.889067682120938E-6,1513000.0,89.60000000000001,79.18709599951971,79.11646586345383,78.989898989899,1513000.0,88640.0
1513100.0,80.94062,3.889127509703642E-6,1513100.0,90.3,80.58555565340613,80.6772908366534,80.36437246963564,1513100.0,88640.0
1513200.0,80.94331,3.889189194716088E-6,1513200.0,91.3,82.5970763088199,82.94117647058825,82.3529411764706,1513200.0,88640.0
1513300.0,80.945991,3.8892506733474515E-6,1513300.0,91.8,83.60098394096354,84.16988416988418,83.5010060362173,1513300.0,88640.0
1513400.0,80.949845,3.88934472143442E-6,1513400.0,91.7,83.39800776093132,84.09961685823755,83.19838056680162,1513400.0,94328.0
1513500.0,80.95246,3.889409216464382E-6,1513500.0,90.7,81.4,81.80039138943249,80.98159509202455,1513500.0,95336.0
1513600.0,80.955346,3.889480771592082E-6,1513600.0,89.60000000000001,79.20033279467529,79.76653696498055,78.05907172995781,1513600.0,95840.0
1513700.0,80.958365,3.889555886727229E-6,1513700.0,89.0,77.99691956873963,78.55750487329435,76.98744769874477,1513700.0,96176.0
1513800.0,80.961471,3.889633301484076E-6,1513800.0,88.4,76.80111354654977,77.73512476007679,75.3715498938429,1513800.0,96344.0
1513900.0,80.964914,3.889719115717118E-6,1513900.0,87.3,74.59796783742699,75.71701720841301,72.86324786324786,1513900.0,96344.0
1514000.0,80.972191,3.8899130952254645E-6,1514000.0,86.5,72.99567930868939,74.18738049713193,71.15384615384615,1514000.0,103040.0
1514100.0,80.976662,3.8900332481207E-6,1514100.0,85.7,71.39496551393046,72.81368821292776,69.44444444444444,1514100.0,103880.0
1514200.0,80.980055,3.890124431026881E-6,1514200.0,84.1,68.18702030428415,69.3050193050193,66.2420382165605,1514200.0,103880.0
1514300.0,80.983403,3.890214841140216E-6,1514300.0,83.7,67.39687009952955,67.97642436149312,65.53911205073994,1514300.0,104384.0
