learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
841000.0,15.854779,6.148447875554357E-8,841000.0,84.8,69.61944355612407,69.66067864271457,67.72823779193206,8712.0,27976.0,9.0,5.0,5.0,3.0,4896.0,0.0,1.0294117647058822
842000.0,15.873294,6.16184794240527E-8,842000.0,87.1,74.19566487169844,75.47528517110266,74.04426559356136,9712.0,27976.0,9.0,5.0,5.0,3.0,4896.0,0.0,1.0294117647058822
843000.0,15.893712,6.176625288608995E-8,843000.0,88.6,77.21312523986184,75.10917030567686,76.44628099173553,10712.0,27976.0,9.0,5.0,5.0,3.0,4896.0,0.0,1.0294117647058822
844000.0,15.914701,6.194852273911231E-8,844000.0,87.2,74.35938526626175,75.1937984496124,73.44398340248962,11712.0,33568.0,11.0,6.0,6.0,3.0,4896.0,0.0,1.0294117647058822
845000.0,15.932992,6.210736298312738E-8,845000.0,87.2,74.28841170680755,74.19354838709677,73.44398340248962,12712.0,33568.0,11.0,6.0,6.0,3.0,4896.0,0.0,1.0294117647058822
846000.0,15.953093,6.228192138589085E-8,846000.0,87.0,73.90606182256121,74.85493230174082,74.75728155339806,13712.0,33568.0,11.0,6.0,6.0,3.0,4896.0,0.0,1.0294117647058822
847000.0,15.970787,6.243557724273862E-8,847000.0,88.7,77.30996594486925,78.14313346228239,75.90618336886993,14712.0,33568.0,11.0,6.0,6.0,3.0,4896.0,0.0,1.0294117647058822
848000.0,15.989939,6.262960079229535E-8,848000.0,87.0,73.97824581350008,73.36065573770492,72.97297297297297,15712.0,39160.0,13.0,7.0,7.0,3.0,4896.0,0.0,1.0294117647058822
849000.0,16.008784,6.282051421081021E-8,849000.0,87.9,75.8003871938049,75.1028806584362,75.8,16712.0,39160.0,13.0,7.0,7.0,3.0,4896.0,0.0,1.0294117647058822
850000.0,16.026852,6.302969421156573E-8,850000.0,87.0,73.99500704135194,73.41513292433538,73.30595482546201,17712.0,44752.0,15.0,8.0,8.0,3.0,4896.0,0.0,1.0294117647058822
851000.0,16.049189,6.306210058844746E-8,851000.0,79.5,58.937585129396695,60.87786259541985,57.29166666666667,600.0,5608.0,1.0,1.0,1.0,0.0,4896.0,0.0,1.0294117647058822
852000.0,16.066766,6.308760118774236E-8,852000.0,87.4,74.72356405771052,73.96694214876032,74.07407407407408,480.0,5608.0,1.0,1.0,1.0,0.0,5064.0,0.0,1.028436018957346
853000.0,16.085477,6.311474698699177E-8,853000.0,88.4,76.5205950814695,75.68134171907757,75.05376344086021,1480.0,5608.0,1.0,1.0,1.0,0.0,5064.0,0.0,1.028436018957346
854000.0,16.102287,6.313913482758728E-8,854000.0,91.60000000000001,83.21289249856112,84.0909090909091,83.06451612903226,2480.0,5608.0,1.0,1.0,1.0,0.0,5064.0,0.0,1.028436018957346
855000.0,16.119799,6.318987493713692E-8,855000.0,87.9,75.79419060574538,76.13412228796844,74.79166666666667,3480.0,11200.0,3.0,2.0,2.0,1.0,5064.0,0.0,1.028436018957346
856000.0,16.141917,6.322196359021791E-8,856000.0,83.1,66.17158413066976,66.53465346534652,66.06425702811244,832.0,5608.0,1.0,1.0,1.0,0.0,5064.0,0.0,1.028436018957346
857000.0,16.159232,6.324708408158682E-8,857000.0,87.8,75.43017335825223,74.74120082815735,73.76344086021506,744.0,5608.0,1.0,1.0,1.0,0.0,5064.0,0.0,1.028436018957346
858000.0,16.176388,6.327197389677163E-8,858000.0,91.4,82.8151913708282,82.80000000000001,83.42967244701349,1744.0,5608.0,1.0,1.0,1.0,0.0,5064.0,0.0,1.028436018957346
859000.0,16.193658,6.329702910242805E-8,859000.0,92.2,84.36115310431111,84.36873747494991,84.11405295315683,2744.0,5608.0,1.0,1.0,1.0,0.0,5064.0,0.0,1.028436018957346
860000.0,16.212658,6.335208061461643E-8,860000.0,89.8,79.49773470068703,79.51807228915662,78.343949044586,3744.0,11200.0,3.0,2.0,2.0,1.0,5064.0,0.0,1.028436018957346
861000.0,16.229765,6.340164725772205E-8,861000.0,85.8,71.58909021064088,71.93675889328063,71.07942973523421,4744.0,11200.0,3.0,2.0,2.0,1.0,5064.0,0.0,1.028436018957346
862000.0,16.24683,6.345109220801125E-8,862000.0,87.7,75.4029516458025,73.99577167019027,74.74332648870636,5744.0,11200.0,3.0,2.0,2.0,1.0,5064.0,0.0,1.028436018957346
863000.0,16.265051,6.353024609800839E-8,863000.0,86.8,73.5984159049543,73.75745526838966,73.27935222672065,6744.0,16792.0,5.0,3.0,3.0,2.0,5064.0,0.0,1.028436018957346
864000.0,16.283375,6.363635592576527E-8,864000.0,86.5,73.00302366134991,72.61663286004057,72.67206477732793,7744.0,22384.0,7.0,4.0,4.0,2.0,5064.0,0.0,1.028436018957346
865000.0,16.300737,6.373689504547249E-8,865000.0,88.2,76.27349025001307,75.81967213114754,75.21008403361344,8744.0,22384.0,7.0,4.0,4.0,2.0,5064.0,0.0,1.028436018957346
866000.0,16.31801,6.383691878782375E-8,866000.0,87.2,74.38565596734172,75.71157495256166,73.66255144032921,9744.0,22384.0,7.0,4.0,4.0,2.0,5064.0,0.0,1.028436018957346
867000.0,16.335777,6.393980316403836E-8,867000.0,87.7,75.33785138549143,76.30057803468209,75.10121457489879,10744.0,22384.0,7.0,4.0,4.0,2.0,5064.0,0.0,1.028436018957346
868000.0,16.354423,6.404777761548755E-8,868000.0,89.2,78.41036302574764,78.04878048780488,78.44311377245509,11744.0,22384.0,7.0,4.0,4.0,2.0,5064.0,0.0,1.028436018957346
869000.0,16.371882,6.414887843860517E-8,869000.0,88.8,77.58018087989782,78.62595419847328,77.64471057884231,12744.0,22384.0,7.0,4.0,4.0,2.0,5064.0,0.0,1.028436018957346
870000.0,16.390146,6.425464082095355E-8,870000.0,87.9,75.78430823173417,75.75150300601202,75.89641434262948,13744.0,22384.0,7.0,4.0,4.0,2.0,5064.0,0.0,1.028436018957346
871000.0,16.409196,6.428227843923698E-8,871000.0,80.30000000000001,60.56877046620925,61.06719367588934,58.87265135699374,632.0,5608.0,1.0,1.0,1.0,0.0,4896.0,0.0,1.0294117647058822
872000.0,16.427626,6.430901656548179E-8,872000.0,89.60000000000001,79.19833586686936,79.28286852589642,78.81873727087577,224.0,5608.0,1.0,1.0,1.0,0.0,4896.0,0.0,1.0294117647058822
873000.0,16.445221,6.433454327906168E-8,873000.0,88.1,76.21731379555683,76.15230460921843,76.10441767068274,1224.0,5608.0,1.0,1.0,1.0,0.0,4896.0,0.0,1.0294117647058822
874000.0,16.462052,6.435896158632301E-8,874000.0,92.7,85.37999983978082,85.6581532416503,84.91735537190084,2224.0,5608.0,1.0,1.0,1.0,0.0,4896.0,0.0,1.0294117647058822
875000.0,16.478279,6.43825036142435E-8,875000.0,91.7,83.3998671989376,83.72549019607844,83.46613545816733,3224.0,5608.0,1.0,1.0,1.0,0.0,4896.0,0.0,1.0294117647058822
876000.0,16.498017,6.441113937853108E-8,876000.0,83.39999999999999,66.72973319651102,66.19144602851324,65.98360655737704,672.0,5608.0,1.0,1.0,1.0,0.0,5064.0,0.0,1.028436018957346
877000.0,16.515954,6.443716226352582E-8,877000.0,88.3,76.59681716713473,76.45875251509054,76.07361963190185,1672.0,5608.0,1.0,1.0,1.0,0.0,5064.0,0.0,1.028436018957346
878000.0,16.532772,6.446156171047021E-8,878000.0,91.4,82.76090172511257,82.80000000000001,83.00395256916997,2672.0,5608.0,1.0,1.0,1.0,0.0,5064.0,0.0,1.028436018957346
879000.0,16.554889,6.44936489127576E-8,879000.0,83.8,67.58379189594797,67.6,68.35937499999999,24.0,5608.0,1.0,1.0,1.0,0.0,4896.0,0.0,1.0294117647058822
880000.0,16.571745,6.45181034898592E-8,880000.0,88.0,75.97914990211504,75.40983606557377,76.47058823529413,1024.0,5608.0,1.0,1.0,1.0,0.0,4896.0,0.0,1.0294117647058822
881000.0,16.590541,6.454537260656552E-8,881000.0,89.2,78.33065810593901,76.31578947368422,77.63975155279503,936.0,5608.0,1.0,1.0,1.0,0.0,5064.0,0.0,1.028436018957346
882000.0,16.607663,6.457021309476756E-8,882000.0,91.5,82.97302927837696,83.03393213572855,82.58196721311477,1936.0,5608.0,1.0,1.0,1.0,0.0,5064.0,0.0,1.028436018957346
883000.0,16.625469,6.45960459257993E-8,883000.0,91.10000000000001,82.1960119066671,82.41106719367589,82.27091633466136,2936.0,5608.0,1.0,1.0,1.0,0.0,5064.0,0.0,1.028436018957346
884000.0,16.651554,6.463388987713387E-8,884000.0,80.80000000000001,61.42223365267151,61.75298804780878,58.62068965517242,64.0,5608.0,1.0,1.0,1.0,0.0,5064.0,0.0,1.028436018957346
885000.0,16.669272,6.465959503832787E-8,885000.0,89.2,78.3968891520379,78.94736842105263,78.0040733197556,1064.0,5608.0,1.0,1.0,1.0,0.0,5064.0,0.0,1.028436018957346
886000.0,16.686278,6.468426723447107E-8,886000.0,89.1,78.19214917370255,77.75510204081633,77.38589211618257,560.0,5608.0,1.0,1.0,1.0,0.0,5064.0,0.0,1.028436018957346
887000.0,16.70294,6.47084403576122E-8,887000.0,90.2,80.39600078415997,80.36072144288578,80.08130081300814,1560.0,5608.0,1.0,1.0,1.0,0.0,5064.0,0.0,1.028436018957346
888000.0,16.719528,6.473250612202613E-8,888000.0,91.2,82.3943661971831,82.71119842829077,81.93018480492815,2560.0,5608.0,1.0,1.0,1.0,0.0,5064.0,0.0,1.028436018957346
889000.0,16.739654,6.479082016067368E-8,889000.0,90.0,79.75511790619332,79.7979797979798,77.42663656884876,3560.0,11200.0,3.0,2.0,2.0,1.0,5064.0,0.0,1.028436018957346
890000.0,16.759282,6.481929633766408E-8,890000.0,80.5,60.82197505464833,61.07784431137726,59.710743801652896,208.0,5608.0,1.0,1.0,1.0,0.0,5064.0,0.0,1.028436018957346
891000.0,16.77644,6.484418905443611E-8,891000.0,86.9,73.8,72.59414225941421,73.95626242544732,1208.0,5608.0,1.0,1.0,1.0,0.0,5064.0,0.0,1.028436018957346
892000.0,16.79498,6.48710867679781E-8,892000.0,91.0,81.99654333632058,82.31827111984283,81.4814814814815,2208.0,5608.0,1.0,1.0,1.0,0.0,5064.0,0.0,1.028436018957346
893000.0,16.814151,6.489889993228842E-8,893000.0,87.9,75.79419060574538,74.68619246861925,75.50607287449392,840.0,5608.0,1.0,1.0,1.0,0.0,4896.0,0.0,1.0294117647058822
894000.0,16.831479,6.492403928397427E-8,894000.0,90.7,81.3968746749454,81.32530120481928,81.09756097560977,1840.0,5608.0,1.0,1.0,1.0,0.0,4896.0,0.0,1.0294117647058822
895000.0,16.848704,6.494902920391821E-8,895000.0,91.9,83.80038879066903,84.02366863905326,83.83233532934132,2840.0,5608.0,1.0,1.0,1.0,0.0,4896.0,0.0,1.0294117647058822
896000.0,16.868935,6.497838020945586E-8,896000.0,83.2,66.39999999999999,64.40677966101694,65.64417177914109,256.0,5608.0,1.0,1.0,1.0,0.0,4896.0,0.0,1.0294117647058822
897000.0,16.887267,6.500497615792682E-8,897000.0,86.6,73.12690518209529,73.57001972386587,72.48459958932239,264.0,5608.0,1.0,1.0,1.0,0.0,5064.0,0.0,1.028436018957346
898000.0,16.904192,6.502953083978756E-8,898000.0,87.7,75.41298194553276,74.53416149068323,75.44910179640718,1264.0,5608.0,1.0,1.0,1.0,0.0,5064.0,0.0,1.028436018957346
899000.0,16.921128,6.505410148037801E-8,899000.0,90.8,81.59889593375603,81.67330677290838,81.52610441767068,2264.0,5608.0,1.0,1.0,1.0,0.0,5064.0,0.0,1.028436018957346
900000.0,16.937549,6.507792496225897E-8,900000.0,90.5,80.9504712251855,81.335952848723,79.43722943722943,3264.0,5608.0,1.0,1.0,1.0,0.0,5064.0,0.0,1.028436018957346
901000.0,16.959025,6.510908220584191E-8,901000.0,79.9,59.6935910804524,62.98342541436466,58.12500000000001,456.0,5608.0,1.0,1.0,1.0,0.0,5064.0,0.0,1.028436018957346
902000.0,16.97681,6.513488457020783E-8,902000.0,90.7,81.40371925614878,80.9034907597536,81.4,1456.0,5608.0,1.0,1.0,1.0,0.0,5064.0,0.0,1.028436018957346
903000.0,16.994292,6.516024734410972E-8,903000.0,86.8,73.58647627585323,73.38709677419355,73.17073170731707,952.0,5608.0,1.0,1.0,1.0,0.0,4896.0,0.0,1.0294117647058822
904000.0,17.01175,6.518557529896496E-8,904000.0,92.0,83.94625205186968,83.739837398374,83.01486199575372,1952.0,5608.0,1.0,1.0,1.0,0.0,4896.0,0.0,1.0294117647058822
905000.0,17.030094,6.521218865695925E-8,905000.0,92.60000000000001,85.20236762118061,85.51859099804307,85.31746031746033,2952.0,5608.0,1.0,1.0,1.0,0.0,4896.0,0.0,1.0294117647058822
906000.0,17.04846,6.526540318710934E-8,906000.0,86.2,72.38011368185093,72.45508982035928,71.54639175257732,3952.0,11200.0,3.0,2.0,2.0,1.0,4896.0,0.0,1.0294117647058822
907000.0,17.065922,6.531599842425847E-8,907000.0,88.4,76.768777236606,77.12031558185404,75.42372881355932,4952.0,11200.0,3.0,2.0,2.0,1.0,4896.0,0.0,1.0294117647058822
908000.0,17.08276,6.536478565384942E-8,908000.0,89.0,77.98018216394755,78.64077669902912,77.50511247443764,5952.0,11200.0,3.0,2.0,2.0,1.0,4896.0,0.0,1.0294117647058822
909000.0,17.106623,6.539940594178105E-8,909000.0,77.3,54.52396406792156,58.95117540687161,53.578732106339466,488.0,5608.0,1.0,1.0,1.0,0.0,4896.0,0.0,1.0294117647058822
910000.0,17.124354,6.5425129963292E-8,910000.0,85.39999999999999,70.77194106342087,69.83471074380165,69.06779661016948,656.0,5608.0,1.0,1.0,1.0,0.0,5064.0,0.0,1.028436018957346
911000.0,17.141114,6.544944526420697E-8,911000.0,85.39999999999999,70.8,71.37254901960785,70.8,1656.0,5608.0,1.0,1.0,1.0,0.0,5064.0,0.0,1.028436018957346
912000.0,17.159216,6.547570753014749E-8,912000.0,91.8,83.59967199343987,83.26530612244899,83.02277432712216,2656.0,5608.0,1.0,1.0,1.0,0.0,5064.0,0.0,1.028436018957346
913000.0,17.177207,6.55018087579972E-8,913000.0,88.1,76.21084785337887,75.8130081300813,75.564681724846,744.0,5608.0,1.0,1.0,1.0,0.0,5064.0,0.0,1.028436018957346
914000.0,17.193304,6.55251621827483E-8,914000.0,91.7,83.38870431893687,83.09572301425663,83.06122448979593,1744.0,5608.0,1.0,1.0,1.0,0.0,5064.0,0.0,1.028436018957346
915000.0,17.210831,6.555059024236267E-8,915000.0,86.3,72.58289172443605,73.39805825242718,72.2672064777328,920.0,5608.0,1.0,1.0,1.0,0.0,5064.0,0.0,1.028436018957346
916000.0,17.229107,6.557710494639143E-8,916000.0,90.7,81.40401673238581,80.78512396694215,81.02040816326532,1920.0,5608.0,1.0,1.0,1.0,0.0,5064.0,0.0,1.028436018957346
917000.0,17.246123,6.560179165047074E-8,917000.0,91.2,82.31937635618421,82.53968253968254,81.93018480492815,2920.0,5608.0,1.0,1.0,1.0,0.0,5064.0,0.0,1.028436018957346
918000.0,17.264201,6.565417171559397E-8,918000.0,86.9,73.72769862662045,73.3739837398374,72.93388429752066,3920.0,11200.0,3.0,2.0,2.0,1.0,5064.0,0.0,1.028436018957346
919000.0,17.281297,6.570370648677147E-8,919000.0,87.5,75.00239976962212,75.49019607843137,74.69635627530364,4920.0,11200.0,3.0,2.0,2.0,1.0,5064.0,0.0,1.028436018957346
920000.0,17.297911,6.57518446880082E-8,920000.0,89.3,78.57857857857859,79.38342967244701,78.16326530612245,5920.0,11200.0,3.0,2.0,2.0,1.0,5064.0,0.0,1.028436018957346
921000.0,17.316383,6.583208894771003E-8,921000.0,85.0,69.98847557462065,70.87378640776699,70.17892644135189,6920.0,16792.0,5.0,3.0,3.0,2.0,5064.0,0.0,1.028436018957346
922000.0,17.334871,6.59391484595835E-8,922000.0,85.3,70.59200102427859,72.1590909090909,68.78980891719745,7920.0,22384.0,7.0,4.0,4.0,2.0,5064.0,0.0,1.028436018957346
923000.0,17.353115,6.60447950267957E-8,923000.0,88.1,76.1826609771914,77.24665391969407,75.564681724846,8920.0,22384.0,7.0,4.0,4.0,2.0,5064.0,0.0,1.028436018957346
924000.0,17.371157,6.614927186113263E-8,924000.0,87.7,75.39114081069185,74.10526315789474,74.48132780082987,9920.0,22384.0,7.0,4.0,4.0,2.0,5064.0,0.0,1.028436018957346
925000.0,17.389396,6.62548894745608E-8,925000.0,88.1,76.16395990737996,76.43564356435644,75.66462167689161,10920.0,22384.0,7.0,4.0,4.0,2.0,5064.0,0.0,1.028436018957346
926000.0,17.406433,6.635354659830529E-8,926000.0,87.6,75.19910716785805,75.1004016064257,75.44554455445545,11920.0,22384.0,7.0,4.0,4.0,2.0,5064.0,0.0,1.028436018957346
927000.0,17.42336,6.645156673880086E-8,927000.0,89.4,78.74260503359069,78.67203219315896,78.05383022774328,12920.0,22384.0,7.0,4.0,4.0,2.0,5064.0,0.0,1.028436018957346
928000.0,17.440932,6.655332191743784E-8,928000.0,88.4,76.79953599071982,76.22950819672131,76.27811860940696,13920.0,22384.0,7.0,4.0,4.0,2.0,5064.0,0.0,1.028436018957346
929000.0,17.461061,6.669900376763608E-8,929000.0,89.7,79.4,79.84344422700588,78.71900826446281,14920.0,27976.0,9.0,5.0,5.0,3.0,5064.0,0.0,1.028436018957346
930000.0,17.479841,6.683492235011524E-8,930000.0,87.0,73.99719169670324,73.02904564315352,73.8430583501006,15920.0,27976.0,9.0,5.0,5.0,3.0,5064.0,0.0,1.028436018957346
931000.0,17.501356,6.6866136174649E-8,931000.0,80.5,60.973461954128815,59.45945945945946,59.20502092050211,728.0,5608.0,1.0,1.0,1.0,0.0,5064.0,0.0,1.028436018957346
932000.0,17.522648,6.689702647220758E-8,932000.0,88.6,77.17443536761172,76.73469387755102,76.10062893081762,96.0,5608.0,1.0,1.0,1.0,0.0,5064.0,0.0,1.028436018957346
933000.0,17.539476,6.692144042708808E-8,933000.0,87.7,75.39763817326464,74.74332648870636,74.69135802469135,1096.0,5608.0,1.0,1.0,1.0,0.0,5064.0,0.0,1.028436018957346
934000.0,17.556455,6.69460734518038E-8,934000.0,91.60000000000001,83.17287467397445,82.96146044624747,82.31578947368422,2096.0,5608.0,1.0,1.0,1.0,0.0,5064.0,0.0,1.028436018957346
935000.0,17.573207,6.697037714636989E-8,935000.0,92.10000000000001,84.18557724644877,84.29423459244533,84.23153692614771,3096.0,5608.0,1.0,1.0,1.0,0.0,5064.0,0.0,1.028436018957346
936000.0,17.592005,6.702484337406026E-8,936000.0,86.0,71.9466987275824,71.83098591549295,70.89397089397089,4096.0,11200.0,3.0,2.0,2.0,1.0,5064.0,0.0,1.028436018957346
937000.0,17.610205,6.707757692784071E-8,937000.0,88.8,77.56230467184871,76.76348547717843,77.14285714285715,5096.0,11200.0,3.0,2.0,2.0,1.0,5064.0,0.0,1.028436018957346
938000.0,17.628905,6.715687656154236E-8,938000.0,90.4,80.79446880701643,80.04158004158005,80.3680981595092,6096.0,16392.0,5.0,3.0,3.0,2.0,5064.0,0.0,1.028436018957346
939000.0,17.645975,6.723103038966657E-8,939000.0,85.6,71.15349944109906,70.06237006237006,71.2,7096.0,16792.0,5.0,3.0,3.0,2.0,5064.0,0.0,1.028436018957346
940000.0,17.66431,6.733720391574833E-8,940000.0,86.6,73.19914237255591,73.30677290836654,72.98387096774194,8096.0,22384.0,7.0,4.0,4.0,2.0,5064.0,0.0,1.028436018957346
941000.0,17.681372,6.743600580841304E-8,941000.0,88.6,77.17151004453558,76.44628099173553,76.20041753653445,9096.0,22384.0,7.0,4.0,4.0,2.0,5064.0,0.0,1.028436018957346
942000.0,17.699275,6.753967772755359E-8,942000.0,88.6,77.17982696703886,76.20041753653445,76.44628099173553,10096.0,22384.0,7.0,4.0,4.0,2.0,5064.0,0.0,1.028436018957346
943000.0,17.718219,6.764937782453167E-8,943000.0,88.5,77.00956402136711,77.04590818363273,77.18253968253968,11096.0,22384.0,7.0,4.0,4.0,2.0,5064.0,0.0,1.028436018957346
944000.0,17.736315,6.778034601774481E-8,944000.0,87.6,75.1979166249965,73.56076759061834,76.10789980732177,12096.0,27976.0,9.0,5.0,5.0,3.0,5064.0,0.0,1.028436018957346
945000.0,17.755606,6.791996291735106E-8,945000.0,85.9,71.76544089966119,71.68674698795179,71.4574898785425,13096.0,27976.0,9.0,5.0,5.0,3.0,5064.0,0.0,1.028436018957346
946000.0,17.773418,6.804887568578125E-8,946000.0,90.10000000000001,80.17891036062372,80.51181102362204,80.35714285714286,14096.0,27976.0,9.0,5.0,5.0,3.0,5064.0,0.0,1.028436018957346
947000.0,17.790606,6.817327230961786E-8,947000.0,90.5,80.99847987839027,81.26232741617358,81.07569721115539,15096.0,27976.0,9.0,5.0,5.0,3.0,5064.0,0.0,1.028436018957346
948000.0,17.807558,6.829596090440948E-8,948000.0,89.0,77.99260551545319,78.34645669291339,77.22567287784679,16096.0,27976.0,9.0,5.0,5.0,3.0,5064.0,0.0,1.028436018957346
949000.0,17.829048,6.851144628599285E-8,949000.0,88.9,77.75140907742511,78.65384615384615,77.53036437246963,17096.0,38760.0,13.0,7.0,7.0,3.0,5064.0,0.0,1.028436018957346
950000.0,17.848804,6.854010816456542E-8,950000.0,81.3,62.605683936041714,63.18897637795274,62.52505010020039,16.0,5608.0,1.0,1.0,1.0,0.0,4896.0,0.0,1.0294117647058822
951000.0,17.868467,6.85686351193322E-8,951000.0,82.1,64.21603121801432,65.24271844660193,61.75213675213674,920.0,5608.0,1.0,1.0,1.0,0.0,4896.0,0.0,1.0294117647058822
952000.0,17.885551,6.859342047737703E-8,952000.0,88.5,77.0082770202727,77.7992277992278,76.6260162601626,1920.0,5608.0,1.0,1.0,1.0,0.0,4896.0,0.0,1.0294117647058822
953000.0,17.905647,6.862257562577723E-8,953000.0,86.9,73.80251495856398,73.74749498997996,73.21063394683026,520.0,5608.0,1.0,1.0,1.0,0.0,4896.0,0.0,1.0294117647058822
954000.0,17.924092,6.86760190543201E-8,954000.0,88.3,76.4017749092376,75.67567567567568,74.62039045553145,1520.0,11200.0,3.0,2.0,2.0,1.0,4896.0,0.0,1.0294117647058822
955000.0,17.94098,6.872495115631155E-8,955000.0,89.1,78.20627659234141,78.7524366471735,78.06841046277665,2520.0,11200.0,3.0,2.0,2.0,1.0,4896.0,0.0,1.0294117647058822
956000.0,17.958509,6.877574052247735E-8,956000.0,88.7,77.37828315182576,77.4,77.75590551181104,3520.0,11200.0,3.0,2.0,2.0,1.0,4896.0,0.0,1.0294117647058822
957000.0,17.976705,6.882846248646576E-8,957000.0,88.3,76.60168467870314,76.07361963190185,75.67567567567568,4520.0,11200.0,3.0,2.0,2.0,1.0,4896.0,0.0,1.0294117647058822
958000.0,17.993675,6.887763217919402E-8,958000.0,89.5,78.93207701630055,78.57142857142857,77.84810126582279,5520.0,11200.0,3.0,2.0,2.0,1.0,4896.0,0.0,1.0294117647058822
959000.0,18.011459,6.895488769643836E-8,959000.0,87.1,74.19958719339509,74.50592885375494,74.14829659318637,6520.0,16792.0,5.0,3.0,3.0,2.0,4896.0,0.0,1.0294117647058822
960000.0,18.032028,6.907399777323007E-8,960000.0,86.1,72.1795241297595,72.42063492063492,70.92050209205021,7520.0,22384.0,7.0,4.0,4.0,2.0,4896.0,0.0,1.0294117647058822
961000.0,18.04986,6.917725854863722E-8,961000.0,84.0,68.0,68.19085487077534,67.47967479674796,8520.0,22384.0,7.0,4.0,4.0,2.0,4896.0,0.0,1.0294117647058822
962000.0,18.066854,6.927566666983895E-8,962000.0,89.2,78.4,78.48605577689244,77.5,9520.0,22384.0,7.0,4.0,4.0,2.0,4896.0,0.0,1.0294117647058822
963000.0,18.085369,6.940966733834809E-8,963000.0,87.6,75.20128953294429,75.54240631163708,75.1004016064257,10520.0,27976.0,9.0,5.0,5.0,3.0,4896.0,0.0,1.0294117647058822
964000.0,18.106034,6.955922844095361E-8,964000.0,86.6,73.18712982231472,72.65306122448979,72.2567287784679,11520.0,27976.0,9.0,5.0,5.0,3.0,4896.0,0.0,1.0294117647058822
965000.0,18.124495,6.971954497612183E-8,965000.0,87.7,75.39921277480879,75.15151515151514,75.20161290322581,12520.0,33568.0,11.0,6.0,6.0,3.0,4896.0,0.0,1.0294117647058822
966000.0,18.142781,6.987834179980885E-8,966000.0,86.0,72.00537496800614,72.11155378486056,71.54471544715447,13520.0,33568.0,11.0,6.0,6.0,3.0,4896.0,0.0,1.0294117647058822
967000.0,18.162197,7.00750398594472E-8,967000.0,88.8,77.57236915880365,76.27118644067797,77.04918032786885,14520.0,39160.0,13.0,7.0,7.0,4.0,4896.0,0.0,1.0294117647058822
968000.0,18.182933,7.031510829511615E-8,968000.0,86.7,73.3904205513985,73.23943661971832,72.85714285714285,15520.0,44752.0,15.0,8.0,8.0,4.0,4896.0,0.0,1.0294117647058822
969000.0,18.201133,7.052581650929317E-8,969000.0,86.6,73.21200102354145,73.57001972386587,72.48459958932239,16520.0,44752.0,15.0,8.0,8.0,4.0,4896.0,0.0,1.0294117647058822
970000.0,18.218565,7.07276332999269E-8,970000.0,87.0,73.997503760361,73.30595482546201,73.41513292433538,17520.0,44752.0,15.0,8.0,8.0,4.0,4896.0,0.0,1.0294117647058822
971000.0,18.242298,7.076206498468914E-8,971000.0,76.3,52.57344112703114,49.46695095948827,51.1340206185567,120.0,5608.0,1.0,1.0,1.0,0.0,5064.0,0.0,1.028436018957346
972000.0,18.260921,7.078908311410081E-8,972000.0,88.6,77.1956215593394,78.32699619771863,77.2,96.0,5608.0,1.0,1.0,1.0,0.0,4896.0,0.0,1.0294117647058822
973000.0,18.277413,7.081300960232813E-8,973000.0,87.7,75.35228201798681,76.48183556405354,75.35070140280561,1096.0,5608.0,1.0,1.0,1.0,0.0,4896.0,0.0,1.0294117647058822
974000.0,18.293989,7.083705795721873E-8,974000.0,92.5,84.9851052243826,84.6938775510204,84.472049689441,2096.0,5608.0,1.0,1.0,1.0,0.0,4896.0,0.0,1.0294117647058822
975000.0,18.311046,7.086180414383609E-8,975000.0,92.5,84.97656343896479,85.68702290076337,84.27672955974843,3096.0,5608.0,1.0,1.0,1.0,0.0,4896.0,0.0,1.0294117647058822
976000.0,18.331866,7.089200966681043E-8,976000.0,84.3,68.62484911949734,68.08943089430893,68.21862348178136,480.0,5608.0,1.0,1.0,1.0,0.0,4896.0,0.0,1.0294117647058822
977000.0,18.350209,7.091862157401111E-8,977000.0,88.3,76.58032747507907,75.97535934291582,75.87628865979381,200.0,5608.0,1.0,1.0,1.0,0.0,4896.0,0.0,1.0294117647058822
978000.0,18.367231,7.094331698285208E-8,978000.0,88.3,76.6009359625615,76.87747035573122,76.87747035573122,1200.0,5608.0,1.0,1.0,1.0,0.0,4896.0,0.0,1.0294117647058822
979000.0,18.383415,7.096679662664731E-8,979000.0,89.4,78.80135671317035,79.17485265225933,78.75751503006012,2200.0,5608.0,1.0,1.0,1.0,0.0,4896.0,0.0,1.0294117647058822
980000.0,18.399859,7.099065347678131E-8,980000.0,91.8,83.59954078714205,84.41064638783271,82.73684210526316,3200.0,5608.0,1.0,1.0,1.0,0.0,4896.0,0.0,1.0294117647058822
981000.0,18.417653,7.104221066666974E-8,981000.0,86.4,72.81141920393435,73.59223300970874,72.01646090534979,4200.0,11200.0,3.0,2.0,2.0,1.0,4896.0,0.0,1.0294117647058822
982000.0,18.434541,7.109114276866118E-8,982000.0,88.8,77.57443485573555,78.46153846153847,76.90721649484537,5200.0,11200.0,3.0,2.0,2.0,1.0,4896.0,0.0,1.0294117647058822
